|Unnamed: 0|x|y|labels|Cluster
369|369|-12.904642105102539|-10.571245193481444|Zartbitterschokolade|C7
370|370|15.848465919494627|-1.4908218383789062|Haselnusskerne|C3
371|371|15.781961441040039|-3.0048122406005864|Sonnenblumenöl|C3
372|372|8.69770336151123|-11.350836753845215|Spätzle|C5
373|373|16.33201789855957|-4.767594337463379|Vollmilch-Joghurt|C3
374|374|-6.366220474243164|-14.367704391479492|Wiener|C9
375|375|15.287186622619627|-4.010207653045653|Zartbitter-Schokolade|C3
376|376|-19.141292572021484|2.7613325119018555|gemahlene|C0
377|377|-17.422225952148438|14.446160316467285|geriebener|C8
378|378|-11.398411750793455|-11.730523109436035|tiefgefrorene|C7
379|379|-9.663853645324707|-13.656085968017578|junge|C9
380|380|-4.709409713745117|-15.250720024108887|tiefgefrorener|C9
381|381|-18.78841590881348|0.5046571493148804|weiße|C0
382|382|18.291444778442386|-1.1964046955108645|Hokkaido-Kürbis|C3
383|383|-7.529387474060059|-14.33572006225586|frischen|C9
384|384|-17.399297714233402|-3.142282247543335|Rote|C0
385|385|22.370677947998047|8.862384796142578|Salatgurke|C2
386|386|-5.987265110015869|-13.636920928955078|Speisequark|C9
387|387|18.914714813232425|-0.13129591941833496|Süßrahmbutter|C3
388|388|-2.206545829772949|-14.6566743850708|Stiel(e)|C9
389|389|-18.91183280944824|8.535981178283691|Thymian|C6
390|390|23.46765327453613|11.586721420288086|Tofu|C2
391|391|-10.22337245941162|-11.891348838806152|festkochende|C7
392|392|-5.344918727874756|-14.150195121765135|glatte|C9
393|393|16.113290786743164|-5.666377544403076|Spargel|C3
394|394|-13.31700611114502|-10.823443412780762|schwarze|C7
395|395|1.8600109815597532|-14.869054794311525|schwarzer|C5
396|396|-16.371055603027347|-6.063046932220459|geschälte|C7
397|397|-13.138242721557615|-10.524298667907717|Schinken|C7
398|398|18.418590545654297|0.29799360036849976|Rotwein|C3
399|399|7.8254942893981925|-11.111445426940918|Weißer|C5
400|400|-13.674630165100098|-9.241352081298828|laktosefrei|C7
